baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	padj_nlog10	gene
93.60972222242	24.0696867682367	3.53300780984247	6.81280315916142	9.57150685554912e-12	1.4139837497365e-10	9.84955558165674	PCNA-AS1
22.5585866163684	8.39222340877548	3.90789157844367	2.14750671565911	0.0317529631238475	0.0752252135140288	1.1236365709148	DUX4L4
10.2815758404022	7.24626520669039	1.30940120189321	5.53402975055567	3.1295585540213e-08	2.88122583427432e-07	6.54042269981216	MT1G
10.484939355728	7.23588185599611	1.32286612964832	5.46985193272714	4.50411705645855e-08	4.03295657141182e-07	6.39437645463452	LOC642423
8.32594333311358	6.2034036856617	2.93472399943041	2.11379458063712	0.0345328160450725	0.0803366305491809	1.09508638724941	INO80B-WBP1
4.92817419184544	6.19979758952826	1.44150717682449	4.30091343921426	1.70095499076719e-05	9.70155634199857e-05	4.01315858980349	CXCL10
4.75702442047845	6.10904613807393	1.45359946029181	4.20270253598438	2.63747081819665e-05	0.000144567831698301	3.8399283326993	FRAS1
4.3495921198517	5.97400236617626	1.45907394415784	4.09437944532989	4.23300591324175e-05	0.000221832079046256	3.65397565049798	MIR4651
4.18093300892764	5.96011829355466	3.91264967991308	1.52329464203068	0.127685007037775	0.230421754302783	0.63747652122254	HSFX2
34.7610865740016	5.74000108973631	1.06876383260316	5.37069174183742	7.84351858027061e-08	6.79104243844351e-07	6.16806355554058	TMEM110-MUSTN1
11.7433037224126	5.58598317061005	1.15384837291276	4.8411761040221	1.29072922130841e-06	9.13597577717435e-06	5.0392450605708	MT1E
6.33477817017817	5.57810285163168	1.40379633527821	3.97358413856109	7.0799132309193e-05	0.000354898345354022	3.44989602546304	GABRG1
4.9237115104783	5.43308209196409	3.00732286744114	1.80661749052139	0.0708219404773186	0.14377992586752	0.842301744645303	SCHIP1
3.01763112987705	5.37175540243808	1.62171194843509	3.31239799251752	0.000924998519289956	0.00358136736463674	2.44595112823369	CCM2L
45.6873888294291	5.35622818411326	0.552318272925805	9.69772040265773	3.0830984504193e-22	1.10652531314945e-20	19.956038646594	KLHDC7B
5.48762079697485	5.35258859025477	1.40366075814596	3.81330642692098	0.000137119929533193	0.000644750655339685	3.19060820776271	COL21A1
15.2093496504667	5.30937773540854	0.951947444640214	5.57738535388915	2.44160594302329e-08	2.28557041170779e-07	6.64100539483183	NPDC1
3.05422153114664	5.28352834607499	1.59168833867752	3.31944905148009	0.000901952615513837	0.00350185522308163	2.4557018128832	HAP1
3.25048572250689	5.243574164747	1.5280760889956	3.43148760883601	0.000600280553015486	0.00242727042632212	2.61488183548642	ARMC4
