baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	padj_nlog10	gene
84.87	7.23	1.04205560902625	6.94186284617746	3.870e-12	8.288e-11	10.0815414274606	GDF15
13.06	6.88	1.25649421089671	5.47225196988304	4.444e-08	4.919e-07	6.30812165004709	MIR548AA2
6.66	5.55	1.32498138960205	4.18789105705877	2.816e-05	1.801e-04	3.74444151998582	SORCS2
59.4	5.38	0.685533072680758	7.84782562715334	4.233e-15	1.385e-13	12.8584582239502	NPPC
5.43	5.27	1.36488095368306	3.86083489162976	1.130e-04	6.259e-04	3.20350706533648	MIR3189
19.31	5.24	1.08746494230581	4.82291675767522	1.415e-06	1.188e-05	4.92510745185155	MIR191
233.59	5.13	0.307319593959894	16.7006244631116	1.297e-62	1.639e-59	58.7854178677366	CHAC1
4.8	5.1	1.39040081750585	3.66761856606567	2.448e-04	1.254e-03	2.9017816261537	MRGPRE
9.78	5.04	1.2936896230282	3.89200012803375	9.942e-05	5.588e-04	3.25276515313324	HAP1
190.25	4.8	0.747376046757972	6.41870256654798	1.374e-10	2.304e-09	8.6375262201285	MT1H
30.42	4.79	0.786248401887723	6.08596025364927	1.158e-09	1.718e-08	7.76485983517227	DRAXIN
5.16	4.78	1.40791838857518	3.39450924023791	6.875e-04	3.157e-03	2.50077207492891	TGM5
247.12	4.77	0.305307779114594	15.6339221188582	4.277e-55	3.193e-52	51.4957494725842	FOSB
5.96	4.72	1.34160726813043	3.52162198546409	4.289e-04	2.081e-03	2.68166158049906	FRG2B
6.33	4.64	1.37598063962988	3.37333023443887	7.426e-04	3.378e-03	2.47137988065917	FLJ35024
103.13	4.57	0.627161005510042	7.28860275684737	3.132e-13	7.679e-12	11.1146877964413	RRAD
3.97	4.51	1.49218050298102	3.02320982730666	2.501e-03	9.792e-03	2.00912188248433	FUT5
33.58	4.51	0.652918463360421	6.9001691842431	5.194e-12	1.097e-10	9.95988758301539	EPHA2
5.04	4.45	1.40842857864295	3.1590545596318	1.583e-03	6.566e-03	2.18267935847776	LGALS7B
4.13	4.42	1.46925968240869	3.01058876597159	2.607e-03	1.015e-02	1.99362012744923	NUPR1
6.07	4.37	1.39545416919619	3.1336134687767	1.727e-03	7.063e-03	2.15099678841963	SECTM1
5.09	4.35	1.40138568798302	3.10109258822017	1.928e-03	7.779e-03	2.10909804177971	COL4A2
15.76	4.34	1.10923371998572	3.91411145636707	9.074e-05	5.142e-04	3.28887566576687	MEGF6
7.34	4.09	1.16967033135824	3.49467686153027	4.746e-04	2.275e-03	2.64296871313508	C17orf82
74.05	4.07	0.483392449352721	8.4221425991088	3.697e-17	1.586e-15	14.7998107482174	MAFA
