baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
A1BG	500.189930096387	0.235925529582485	0.0957190839393529	2.46477003198198	0.0137101213545579	0.0467778642047098
AAAS	319.83950519598	-0.323956983837155	0.113347226242224	-2.85809361708469	0.00426194631445783	0.0166792063891065
AACS	456.161268806901	0.598546641873012	0.0922520513768659	6.48816620269878	8.68874028116624e-11	9.0870431689759e-10
AAGAB	655.44614041704	-0.20141571873641	0.079742874633602	-2.52581462183127	0.0115430372401025	0.040274710743268
AAK1	486.568706218713	0.431958655980401	0.0925513477483851	4.66723247677328	3.05283849204106e-06	2.03095135867934e-05
AAR2	471.605230150931	-0.258746228275869	0.0916537530107926	-2.82308383209797	0.00475641327323421	0.0183886179386967
AARS1	2402.38975969632	0.637773705175056	0.0493059446912226	12.9350265808535	2.85524316428404e-38	1.20285333509173e-36
AARSD1	174.427336339495	-0.379235121795416	0.149323796389294	-2.53968309784151	0.011095295193554	0.0389268801764048
AASDHPPT	469.496828276171	-0.633209874927209	0.0942865884465848	-6.71580004494419	1.87037130387709e-11	2.08660725482312e-10
AATF	545.290792416231	-0.472232248376264	0.0875753532419525	-5.39229624425932	6.95629586645294e-08	5.54752386890404e-07
AATK	5.43845982847276	4.18669444241486	1.2455546830065	3.36130922193562	0.000775739255490987	0.0035842852781059
ABALON	236.303250836303	0.451968075639095	0.126147768471749	3.58284638019827	0.000339870499415312	0.00168574130273081
ABAT	46.0792507531178	1.14667921254897	0.286847725157439	3.99751893419969	6.40098723685512e-05	0.000357292652543129
ABCA1	43.4278182772544	0.851310769852043	0.294945792184683	2.88632959821643	0.00389763743961314	0.0153998282334631
ABCA10	20.5166398123389	1.83095672071715	0.447513581899073	4.09139922177844	4.28778271113587e-05	0.000244558022222403
ABCA2	233.304853971318	1.13681343314581	0.128662283581024	8.83563855315777	9.95280930512838e-19	1.79368353253911e-17
ABCA5	538.790584832481	0.826256626097627	0.0904456225398609	9.13539652771457	6.51675128857009e-20	1.25475075657892e-18
ABCA7	23119.4717132539	0.987169623413323	0.0340164778767553	29.0203361732489	3.6448467658569e-185	2.92867882571682e-182
ABCA8	18.3039595385371	1.24899381656815	0.454974211822295	2.7451969454831	0.00604745933383941	0.0227584533120865
ABCA9	284.325034693027	1.20415005312544	0.121174055141825	9.93735871689749	2.86318123274978e-23	6.63790587837499e-22
ABCB10	847.838568623918	-0.333924966157716	0.0781064653016615	-4.27525384573526	1.90919637686135e-05	0.000114253524867067
ABCB4	202.300723810617	0.455938190282363	0.139867916198498	3.25977681425742	0.00111499916005487	0.00497933202234618
ABCB6	240.488480288776	0.334540606253622	0.131280602497164	2.54828664623816	0.0108253480944882	0.0381055954295139
ABCB7	544.695395998777	-0.226021566482435	0.0874152677939946	-2.58560743662176	0.00972075727221826	0.0346730865716715
ABCB9	120.886615358958	0.818563488102102	0.17613288652911	4.64741993521361	3.36112483655596e-06	2.22481206782197e-05
ABCC4	730.630341916101	-1.22274996017363	0.0783518512705804	-15.6058847410125	6.63830524029178e-55	4.55609016325359e-53
ABCC5	435.50621949471	0.407884801266126	0.105649283265813	3.86074366675912	0.000113042446568571	0.000607416467094274
ABCD1	202.539686596115	-0.944591173095805	0.139688300568037	-6.7621351913844	1.35972731228379e-11	1.53564815138421e-10
ABCD2	93.5984656157315	0.985520182644396	0.196938605247144	5.00420007244206	5.60944740612621e-07	4.07851766381421e-06
ABCE1	3276.36215916482	-0.892629085864265	0.054807075469836	-16.2867490777817	1.2257397149879e-59	9.5689026470525e-58
ABCF1	323.937035102562	-0.459955767432722	0.109704418332004	-4.1926822495037	2.75675450978841e-05	0.000161742690241263
