baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ADM2	41.9078643587292	1.91877371935211	0.359507774884191	5.3372245425574	9.43801304073017e-08	7.08237078588247e-05
AICDA	738.881349291653	0.409619636645472	0.0943090887802798	4.34337392019341	1.40311016647752e-05	0.00593947326625061
AK4	67.4475963092875	-1.44600992925825	0.344253625741541	-4.200420332955	2.66419903188545e-05	0.010111094670666
ALDH2	71.7368949296806	1.11253347253786	0.254051804774682	4.37915988640413	1.19137701699633e-05	0.00522298899475631
ALDOC	680.494525549986	-1.03085064594587	0.251705529019494	-4.0954628607544	4.21325768575172e-05	0.0140927912058309
ANK2	138.305361148353	0.911034869224065	0.187350880329534	4.86271998093435	1.15783588466972e-06	0.000682668307857588
ARRDC3	1171.53949652693	0.421716292305398	0.104705349334767	4.02764801401956	5.63376007347206e-05	0.0177157609624667
ASNS	2648.48572275914	0.529432758897042	0.0614389213499309	8.61722092875964	6.8598696440123e-18	3.23570251294283e-14
ASS1	25.0123845743732	3.95657519679748	0.601585791162562	6.57690932020089	4.80327499266731e-11	6.60810557116205e-08
ATF3	33.7001653249924	2.23741480552002	0.39818510519653	5.61903189325906	1.92030409987106e-08	1.81156002198694e-05
ATF5	2461.73853535402	0.360486790923867	0.0713640458470085	5.05137827662805	4.38633422558716e-07	0.000278515352808532
BACH2	3056.19037268619	0.238049089907211	0.0628886503878779	3.78524723362637	0.000153555841517026	0.0412203802862533
BBC3	182.139460294891	0.93427621159152	0.173231482908882	5.39322411782932	6.92045461809718e-08	5.4404659661984e-05
BCAT1	5796.80174576663	0.519318589143358	0.0782183163973592	6.63934757308189	3.15074635685525e-11	4.72869741866575e-08
BMPR2	525.435971463351	0.44675617700478	0.108498778499572	4.11761480804635	3.82813835282518e-05	0.0131664033472481
CCPG1	758.015329625745	0.566771820728324	0.104943953771076	5.4007096203434	6.63777970577495e-08	5.34551732500676e-05
CDKN1A	594.110763499672	1.14104035652367	0.0993154596895027	11.4890507489065	1.49748337045502e-30	1.99178762976481e-26
CEBPB	84.7909352668295	1.15362428897268	0.240430127220403	4.79816860852531	1.60122963548367e-06	0.000881156668406664
CEBPB-AS1	42.6200412684874	1.28018259889683	0.320683522826929	3.99204358119682	6.55063299637258e-05	0.0198430091994706
CEBPG	1807.14619478276	0.302268819934143	0.0732670850559457	4.12557452918094	3.69810395985434e-05	0.0131294619942441
CHAC1	198.760385917717	1.70190886916932	0.168041065670067	10.127934278344	4.15330781558357e-24	3.42834793637346e-20
CLEC2D	381.559891476626	0.743810473883137	0.113045321280865	6.57975461041079	4.71225326198268e-11	6.60810557116205e-08
CTH	312.203370321304	1.00327463370168	0.125757473708401	7.97785295868786	1.4890062691721e-15	4.09700074962703e-12
CXCR4	9323.99680186322	0.206362914313946	0.0542223253402521	3.80586618185391	0.000141308774268865	0.0385597777587552
CYP1A1	687.015252113952	-0.522359273166848	0.10905583944554	-4.78983313339861	1.66920063840364e-06	0.000903502732439532
CZ1P-ASNS	2567.75296002119	0.518803322920567	0.0619318839767026	8.37699888341405	5.42943621147854e-17	2.24086406038248e-13
DBN1	2167.37176529958	0.290038953220504	0.0673550212054843	4.30612221671883	1.66141287780959e-05	0.00674073316310936
DDIT3	321.955604568224	0.549193591074374	0.128742680305238	4.26582381050543	1.99165914296312e-05	0.00792296404606703
DDIT4L	126.68859558241	0.811172617937111	0.208706233339545	3.88667173451121	0.000101628036509606	0.0289271940471912
DNAAF4-CCPG1	673.457400043168	0.427526726211432	0.105938041189597	4.03562989659485	5.44560009170348e-05	0.0172887330603717
DOCK11	1804.38284100582	0.292930094962072	0.0784035627302578	3.73618346872677	0.000186834372858661	0.0489595025638672
DUX4L26	12.0919231067358	3.02694804611612	0.7300120338303	4.14643582001522	3.37690778409219e-05	0.0122526089247424
EDEM1	4776.85690663231	0.317709037684348	0.0604330261393725	5.25720881412817	1.46258212573833e-07	0.000100607367974226
EIF1	2340.1648751327	0.472788007405064	0.0891412584771272	5.3038067386762	1.13412381142206e-07	8.14054347946383e-05
EIF4EBP1	872.640462059171	0.469997321235724	0.0891631284186749	5.27120716344543	1.35529389860996e-07	9.52108381793695e-05
EML6	8694.08442403153	0.335980796471316	0.0595303036975019	5.64386162346111	1.66277733790906e-08	1.61475241597298e-05
ENO1	44652.8296588363	-0.271380802399203	0.0650982547079449	-4.16878768281452	3.06224075608107e-05	0.0113605691330657
ESRP1	39.8046671898796	4.69077975028998	0.569874539271056	8.23124991035764	1.85269987454383e-16	6.11724444576883e-13
EXO1	3023.38177499153	0.273393969973133	0.0616145735819316	4.43716403570641	9.11518312413462e-06	0.0041800710610094
FAM107B	8211.25725599609	0.270360975508478	0.0579643159588424	4.66426578207958	3.0972086793878e-06	0.00162323232025439
FYN	128.512940183484	0.758301006804337	0.187570266882439	4.0427569859972	5.28263636662023e-05	0.0171002046620654
GARS1	10032.3278398378	0.306826756699922	0.0573428391405987	5.35074232978968	8.75941693743616e-08	6.72600996372714e-05
GLCCI1	1731.69530171299	0.264439231260417	0.0702533723568108	3.7640788248193	0.000167164152251284	0.0441554078322631
GOLGA8B	1820.70901773879	0.287936545282443	0.0715656663258297	4.02338942771109	5.73665232803248e-05	0.0178691308082053
GPT2	2284.55708238979	0.331102806883833	0.0756950809086661	4.37416543993582	1.21897910817225e-05	0.00522704573943264
H2AC16	5977.56528078386	-0.284740543576692	0.0689214063755122	-4.1313803439429	3.60591377826831e-05	0.0129413109924851
H2BC10	10829.4424723275	-0.226186734280664	0.0573641057235285	-3.94300114030875	8.04682726408011e-05	0.0239360488833691
IARS1	8706.98144806535	0.211582972695879	0.0527895439193211	4.00804699163993	6.12229402012762e-05	0.0187172133293124
IFRD1	2317.34829982197	0.401832951191629	0.0703701360799381	5.71027673920028	1.12792613831342e-08	1.1285413707525e-05
INHBE	27.7725935404062	2.59674090510257	0.452487062145107	5.73881801789467	9.53395983770172e-09	9.83725893503861e-06
JMY	234.710154994728	0.582558531731837	0.141405218613119	4.11978099143358	3.79232689654294e-05	0.0131664033472481
KCNQ1OT1	1121.30202781663	-0.359826469483346	0.0802388655085689	-4.48444113962353	7.31052818348585e-06	0.00339970450087797
KIF21B	568.428494312695	0.639658197851557	0.128301903889128	4.98557058361595	6.17792199449556e-07	0.000377745608174545
LAPTM5	3001.39272939194	0.331012209054284	0.068336449496956	4.84386021648709	1.27340535686533e-06	0.000712632170728466
LINC02576	1544.17741255683	-0.336250171426202	0.0792955463825051	-4.24046729943951	2.23054930158129e-05	0.00872224061384343
LINC02806	124.434974928853	2.78315094084965	0.228935791256168	12.1569062031696	5.27176195706453e-34	1.74063036298357e-29
LMO4	1366.1277790014	0.302631476922128	0.0800006935218051	3.78286066782212	0.000155036209015678	0.0412821415264489
LOC102724594	363.12350621548	-0.62931631096303	0.164762494175984	-3.81953620033726	0.000133702837171265	0.0367883356476736
LOC105374869	705.292711584037	0.419337417153259	0.0927812655264936	4.51963459189417	6.19464561418291e-06	0.00309901225589532
LOC107986982	158.383802655011	-0.707691166117355	0.183985451890668	-3.84645176477266	0.000119840710008097	0.0335330556190452
LOC124903496	1573.42738240094	-0.329237564830964	0.074321747531573	-4.42989536395251	9.42788211817787e-06	0.00420661907808104
LOC124903899	12.6533446112256	2.59739788767416	0.658420960372984	3.94488943092392	7.98368085081406e-05	0.0239360488833691
LRRC8D	1091.73005296911	0.306256374619425	0.079739883661378	3.84069251868949	0.000122687710936984	0.0340412003337591
LSP1	1393.61716534067	-0.315636379149826	0.0786490008799325	-4.01322808450784	5.98939889738332e-05	0.0184820535321311
MALAT1	42843.5035256732	0.327094877652269	0.059022198536706	5.54189585887499	2.99214248653166e-08	2.59985685842901e-05
MIAT	4599.87427966898	0.252257505105436	0.0606250029668757	4.16094833419249	3.16928785894333e-05	0.0116270607251768
MOCOS	37.8702014870529	1.75879180975797	0.362966475697744	4.84560400895696	1.26227061907474e-06	0.000712632170728466
MTHFD2	7214.07155337288	0.386816243193121	0.0616521507298406	6.27417273548408	3.51498112586035e-10	4.1449159576306e-07
NCF1	449.386959393719	-0.469319780649344	0.116246292503513	-4.03728816241742	5.40726339840129e-05	0.0172887330603717
NEAT1	2692.9978405687	0.394861997497653	0.0875002078160003	4.51269782499247	6.40081854423599e-06	0.00310797392196447
NFE2L1	2580.35947823474	0.371138731650709	0.0680488148339319	5.45400728222006	4.9247183724137e-08	4.16934233898347e-05
NIBAN1	9.19122271310527	5.63962606972569	1.33701737469033	4.21806490811827	2.46407894424875e-05	0.00946034402107038
NRN1	160.931675273064	-0.85779424711685	0.219137869655415	-3.91440442706545	9.06276251560228e-05	0.0264402840757069
NUCB2	1922.38308564684	0.364608978305925	0.0890421921435544	4.09478888073758	4.2255325258261e-05	0.0140927912058309
OPLAH	71.4542871814428	1.10344432839866	0.290844241542242	3.7939356218555	0.000148278134090311	0.0401298969786385
PABPC1L	705.138685417965	0.408337907908603	0.0940976979147982	4.33951007258793	1.42800721807663e-05	0.00596834712993092
PCK2	230.739476234666	0.98821984838526	0.157023530877759	6.29345068768438	3.10485172945106e-10	3.79688868159315e-07
PFKFB4	185.536348185521	-1.69895295546849	0.219627230662748	-7.73562071671041	1.02899808770549e-14	2.42681848998998e-11
PGGHG	212.308017174193	0.709044908107404	0.150087893619447	4.72419787504789	2.3102538990706e-06	0.00123032198773408
PGK1	13878.0160093599	-0.264220133220901	0.0587874938358793	-4.4944956142975	6.9735040595615e-06	0.00333581387768993
PHGDH	3293.63486004595	0.461596502269712	0.0689617209386348	6.69351773689728	2.17868610157346e-11	3.42551703341679e-08
PKM	23478.9548614601	-0.260030690444473	0.0632248831059392	-4.11279037098048	3.90905320930428e-05	0.0133060947283308
PLEK	2324.88220869068	0.58232199090873	0.0734027286226127	7.93324719442838	2.13488895390161e-15	5.42228949845565e-12
PLK2	350.309347651849	0.869390625342867	0.125888810900741	6.90601983704771	4.98440313180794e-12	8.66184329505446e-09
PPFIA4	70.2085537345183	-1.7534656664036	0.342914063875363	-5.11342593122957	3.16367840552599e-07	0.000204820261948348
PPP1R15A	261.757238717301	0.576903259332406	0.134025038014149	4.3044439149609	1.67405693674653e-05	0.00674073316310936
PSAT1	2158.90551926169	0.851464289696552	0.074216706022149	11.4726769124251	1.80972890220318e-30	1.99178762976481e-26
