baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
(CATTC)n:Satellite:Satellite	6.92680695900026	1.68285329164947	0.940558181574343	1.78920700985519	0.0735814831723362	0.999958123893525
(GAATG)n:Satellite:Satellite	32.9775009003896	0.754826104544652	0.361076851293926	2.090486005513	0.0365741642162579	0.999958123893525
6kbHsap:acro:Satellite	104.153460555671	-0.129205298676731	0.210016284945502	-0.61521561868528	0.538412334474154	0.999958123893525
7SK:RNA:RNA	88268.3633826345	-0.07826196890081	0.187770822757462	-0.416795153536174	0.676828247645005	0.999958123893525
ACRO1:acro:Satellite	7.63185569634254	-0.249099377677901	0.725108278428703	-0.343534041864333	0.731196735568371	0.999958123893525
ALR/Alpha:centr:Satellite	5322.22083974048	0.175362357586512	0.0827599447609859	2.11892791969552	0.0340965590047966	0.999958123893525
Alu:Alu:SINE	1676.06378612902	-0.122827735837887	0.0730272763827887	-1.68194326725343	0.0925798415716713	0.999958123893525
AluJb:Alu:SINE	197388.388198112	-0.176704231629823	0.0593214800126333	-2.97875628848422	0.002894208765777	0.371661199761646
AluJo:Alu:SINE	109859.803653912	-0.172827974766455	0.0578393310503916	-2.98807008358864	0.00280745168751814	0.367843015152674
AluJr4:Alu:SINE	30926.2354573942	-0.161002696017556	0.058512334943025	-2.75160265223271	0.00593044298289115	0.567569177997391
AluJr:Alu:SINE	119740.813129512	-0.165539420995385	0.0583462321128578	-2.83719128041012	0.00455123367877021	0.487898161057256
AluSc5:Alu:SINE	6650.6935619196	-0.13915261686112	0.0612205911263358	-2.27297081424716	0.0230279387857629	0.999958123893525
AluSc8:Alu:SINE	22988.5657979116	-0.156612073182823	0.0543589376114689	-2.88107310525841	0.00396323704445134	0.449684401146716
AluSc:Alu:SINE	34813.9693722042	-0.143037100978742	0.057632559970485	-2.48188005273399	0.0130691259650843	0.863032802230305
AluSg4:Alu:SINE	8311.97708745782	-0.151889609991529	0.0598272365464427	-2.53880370813418	0.0111232212016819	0.808957087306457
AluSg7:Alu:SINE	9886.82444551321	-0.169333365826998	0.0620112450497392	-2.73068805006537	0.00632022642450229	0.592844420693797
AluSg:Alu:SINE	46396.0189171256	-0.154452721083326	0.0548628072918263	-2.81525369749603	0.00487387412636301	0.501325781633189
AluSp:Alu:SINE	67557.7065684996	-0.156051505907143	0.054346320602091	-2.87142724987234	0.00408622825680382	0.453032355186408
AluSq10:Alu:SINE	1939.61212271769	-0.119912369522337	0.0796079870120023	-1.50628566332494	0.131993856890307	0.999958123893525
AluSq2:Alu:SINE	72461.8831504053	-0.148410492479015	0.0548172233448656	-2.70736975394278	0.00678186762584018	0.613489603479428
AluSq4:Alu:SINE	2397.10004357273	-0.188043913447893	0.0679801516305263	-2.76615907640095	0.00567208583974033	0.553321834605425
AluSq:Alu:SINE	25083.3848807748	-0.168328765013132	0.054140302879184	-3.10912122875936	0.00187644708790098	0.279242481857837
AluSx1:Alu:SINE	140407.072470956	-0.156349121271183	0.055292736744987	-2.82766110840693	0.00468894149885251	0.496216251311257
AluSx3:Alu:SINE	34607.1503338133	-0.157437043862766	0.0565157610421313	-2.7857192570653	0.00534091062116806	0.531163213523274
AluSx4:Alu:SINE	12583.7279353333	-0.150472823933729	0.0568581550787552	-2.6464598389678	0.00813391629602985	0.690400124067644
AluSx:Alu:SINE	148354.375716259	-0.158515341773151	0.0556772568974252	-2.84703935873107	0.00441279061851028	0.476148760267884
AluSz6:Alu:SINE	69294.7578890554	-0.165928539741751	0.0573128543852858	-2.89513655394471	0.00378993624518008	0.439074087520547
AluSz:Alu:SINE	139900.94136599	-0.154387005832939	0.0568729563970821	-2.71459434524596	0.00663569963775231	0.605241797346148
AluY:Alu:SINE	88706.1299030118	-0.141140796871896	0.0567870127415831	-2.48544147786353	0.0129390859721146	0.860797273777904
AluYa5:Alu:SINE	1667.64381614442	-0.150977416283807	0.0766300820600746	-1.97021081310402	0.048814214797709	0.999958123893525
AluYa8:Alu:SINE	100.41321157358	-0.204968628473633	0.209699256364796	-0.977440893338536	0.328350926256619	0.999958123893525
AluYb10:Alu:SINE	1.10467114968125	-2.47502494163571	2.03062449768987	-1.21884914933874	0.222901452951313	0.999958123893525
AluYb8:Alu:SINE	1199.34366642485	-0.0701038381829555	0.0853398371552126	-0.821466744252786	0.41138045922033	0.999958123893525
AluYb8a1:Alu:SINE	4.21753660514726	-0.487261919739055	0.991203480049588	-0.491586167266764	0.623011924172174	0.999958123893525
AluYb9:Alu:SINE	142.452194384218	-0.0919126527841278	0.173850132689721	-0.528688999899523	0.597021209224748	0.999958123893525
AluYc3:Alu:SINE	457.543295624155	-0.0333542418296443	0.107792425114893	-0.309430294328131	0.756994228813046	0.999958123893525
AluYc:Alu:SINE	2670.29259947161	-0.118808310976053	0.0712107951310795	-1.66840309474651	0.0952357343456343	0.999958123893525
AluYd8:Alu:SINE	108.239330646983	-0.127052544806766	0.208610950375548	-0.609040630791633	0.542497507792159	0.999958123893525
AluYe5:Alu:SINE	858.898011115095	-0.197851306550158	0.0902847658177028	-2.19141407476923	0.0284218414996474	0.999958123893525
AluYe6:Alu:SINE	100.481979622947	-0.261905474944146	0.202790231137664	-1.29150932702646	0.196527123006963	0.999958123893525
AluYf1:Alu:SINE	1645.38922110773	-0.157697094410114	0.0776072229448881	-2.03198991570799	0.0421546768479228	0.999958123893525
AluYg6:Alu:SINE	447.528751016611	0.0229886184757445	0.119050002317961	0.19310052942583	0.846880238038101	0.999958123893525
AluYh3:Alu:SINE	1644.69209380907	-0.147430477217767	0.0802578539179098	-1.83696012316208	0.0662157824453175	0.999958123893525
AluYh3a3:Alu:SINE	433.578030405819	-0.0930783684270818	0.109303684512355	-0.851557464346597	0.394459756404793	0.999958123893525
AluYh7:Alu:SINE	73.063789863559	-0.00689624489335797	0.239753944917363	-0.0287638432632878	0.977052937836333	0.999958123893525
AluYh9:Alu:SINE	54.3623165141157	-0.0244043700165805	0.296618189581114	-0.0822753656849045	0.934427743328375	0.999958123893525
AluYi6:Alu:SINE	240.707846436362	-0.228608577045854	0.144060056909457	-1.58689772828242	0.1125358095312	0.999958123893525
AluYi6_4d:Alu:SINE	73.6796126401298	0.0147971602008493	0.247917088707895	0.0596859227331596	0.952405783777162	0.999958123893525
AluYj4:Alu:SINE	2122.29320185309	-0.192004592130191	0.066977636161846	-2.86669705192683	0.00414779851336188	0.456506704380608
AluYk11:Alu:SINE	448.025814690391	-0.130590554638285	0.108676702848873	-1.20164258957953	0.229502033056358	0.999958123893525
AluYk12:Alu:SINE	90.1900250139674	-0.21520903167611	0.221662852444553	-0.970884518099136	0.331605788530718	0.999958123893525
AluYk2:Alu:SINE	612.137159958347	-0.219328216962719	0.0972289257386406	-2.25579183660109	0.0240836708351933	0.999958123893525
AluYk3:Alu:SINE	1168.19117890752	-0.218349353676279	0.0801574935464869	-2.72400425731436	0.00644956751058663	0.596503697659802
AluYk4:Alu:SINE	793.588748672918	-0.0689865199347166	0.0868041452394647	-0.794737621624002	0.426766143047678	0.999958123893525
AluYm1:Alu:SINE	3745.36119723139	-0.201340630694938	0.0611957031178234	-3.29011058680518	0.00100148014977691	0.192249253403105
AmnL2-1:L2:LINE	896.54821920785	-0.0329661303804047	0.101403504851396	-0.325098530161414	0.74510650135327	0.999958123893525
AmnSINE1:5S-Deu-L2:SINE	1958.46941707559	-0.0521971106341877	0.0750249296523118	-0.69573021762346	0.486597797882313	0.999958123893525
Arthur1:hAT-Tip100:DNA	817.652636432922	-0.0254961941308714	0.105028602319986	-0.242754769345528	0.808195376376786	0.999958123893525
Arthur1A:hAT-Tip100:DNA	421.426043125549	-0.122575862250113	0.1241696232003	-0.987164646963486	0.323561929891528	0.999958123893525
Arthur1B:hAT-Tip100:DNA	857.026172541401	-0.0833531753776978	0.0944205398078911	-0.882786473655933	0.377351650081058	0.999958123893525
Arthur1C:hAT-Tip100:DNA	371.343205868167	-0.239023495338054	0.115371719151641	-2.07176851567834	0.0382870341829166	0.999958123893525
Arthur2:hAT-Tip100:DNA	3.97558036706087	1.3229362503863	1.04749422373734	1.26295326542825	0.206605975667188	0.999958123893525
BLACKJACK:hAT-Blackjack:DNA	1842.22904436675	0.000880163042574072	0.209967654644066	0.00419189824292751	0.996655358906859	0.999958123893525
BSR/Beta:Satellite:Satellite	2572.17468965445	0.712321081222752	0.0785042003397123	9.07366839150409	1.15075950002846e-19	7.59915543438795e-16
CER:Satellite:Satellite	417.650789101531	-0.0512407389014638	0.124121011186164	-0.412828887001329	0.679731985525598	0.999958123893525
CR1-11_Crp:CR1:LINE	17.5689944725162	-0.762475963063941	0.5547994284097	-1.37432723254516	0.169340115602711	0.999958123893525
CR1-12_AMi:CR1:LINE	46.365168188915	0.164731423711101	0.310685976472488	0.530218407607106	0.595960509820116	0.999958123893525
CR1-13_AMi:CR1:LINE	27.323314003166	-0.43582178617658	0.397607975349179	-1.09610926640453	0.273030959935628	0.999958123893525
CR1-16_AMi:CR1:LINE	178.290999647028	-0.104926272788486	0.167649089944399	-0.625868430441732	0.531401242872295	0.999958123893525
CR1-1_Amn:CR1:LINE	0.287808176207643	-1.79052699838205	4.01422594973616	-0.446045394754057	0.655564455484145	0.999958123893525
CR1-3_Croc:CR1:LINE	725.432788820519	-0.0268272326476843	0.106860582726469	-0.251048908430098	0.801776296232765	0.999958123893525
CR1-8_Crp:CR1:LINE	5.6710739853906	0.304089257869664	0.848692022786682	0.358303424216462	0.720116255841574	0.999958123893525
CR1-L3A_Croc:CR1:LINE	245.880691597893	-0.0673241474696258	0.140150590164256	-0.480370060452276	0.63096427935086	0.999958123893525
